@timestamp,event_type,source_ip,query_name,query_name_length,query_type,response_code
2026-07-20T15:00:04,dns_query,192.168.1.105,5kfboscro8sk3596hhr8x8c28n1gptc2qwf2hpnw1kinndw8r8kussr6gi0driipjupz5jr0y2efz6rx35uaf3we8zn1n5.exfil-c2.example,111,TXT,NOERROR
2026-07-20T15:00:05,dns_query,192.168.1.105,v9i5vdcg3bhk23a1mitkrfxqfxkdzto1fgan4eio72aavh1i4eoyfgguxtiyije7ak2wnj02nfgihyw1uiprfp9sb.exfil-c2.example,106,TXT,NOERROR
2026-07-20T15:00:07,dns_query,192.168.1.105,n76mzsdp5yhp5e7axuiy0x8l4ebeaqncdz6s601zf88jrftf6nj8uzet1pdpf1h3dtlhaiak5w77qkxirhbv1r7eq.exfil-c2.example,106,TXT,NOERROR
2026-07-20T15:00:08,dns_query,192.168.1.105,e536xd5kxkqgho6acapc4xyjlc90oup0urexh6dlo7cze3stuf93axmstp3x5m8pja0bo8wavaytgn7p05djrfco70x3fg6ize.exfil-c2.example,115,TXT,NOERROR
2026-07-20T15:00:09,dns_query,192.168.1.105,1ipsquzuu2roemigjgk23u0h8wn2t3qhfktcnujfpwz6dtqlbz299pg3gihadoimzxfqebem2ifvhc3dk.exfil-c2.example,98,TXT,NOERROR
2026-07-20T15:00:11,dns_query,192.168.1.105,z5by1lwnlrr2jcps5094dfryi0m7p8byw485w6uyrlbuobrd47wokgppr8doywllpuwbwjm58tl5cfdoob74avmivludb.exfil-c2.example,110,TXT,NOERROR
2026-07-20T15:00:12,dns_query,192.168.1.105,h7xexzgvtuik15ul9wolytsilazcluog5jvepwukfv2aqnpewqgady20k05yw8yg4ok2ecsbuqgevkyke9fv.exfil-c2.example,101,TXT,NOERROR
2026-07-20T15:00:13,dns_query,192.168.1.105,4b1k1kdgvnm098qstpgdz95jdxa1fs4mgbnksf4htz45qf8ylxyxl2cq23qordjgfw80o9dy7084p4tfzc67jh2lknmic1f1mjq.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:00:14,dns_query,192.168.1.105,fy9z9ur73a70h0jjgggs8w0qy54clrzjzczvpd4rxbvttr5goit2ur0fm2n057xd6ket6zi7blmmdpc3dx.exfil-c2.example,99,TXT,NOERROR
2026-07-20T15:00:16,dns_query,192.168.1.105,x36zhbpx52l49wwkqfsbydknoonr06ba4ilaoqtr1yw3qn3t7zga6x9stg4evrurqtmj7pdzuib5sq0zycmvo84w.exfil-c2.example,105,TXT,NOERROR
2026-07-20T15:00:17,dns_query,192.168.1.105,9lsg4iq9lvfowot0vxqs3h4de4m6hy7t0djimv03julf5vluda2rnkk5fi11z14yac8mxau7mbapowtigy6tk.exfil-c2.example,102,TXT,NOERROR
2026-07-20T15:00:18,dns_query,192.168.1.105,ts377v1iv5wmkzbooinb6khxcyq8ddgbdh02yh9q4jnat0g7ri0g6hshg5mmq7mw0skc95n4vpaafh5jf.exfil-c2.example,98,TXT,NOERROR
2026-07-20T15:00:19,dns_query,192.168.1.105,gqo3sq3dglcsxu1hgcaikvw2rfxvlhzz3ry40khidkg042lywbi45h02cequa7ov77g1p4wyj9dak645ke.exfil-c2.example,99,TXT,NOERROR
2026-07-20T15:00:21,dns_query,192.168.1.105,pvrd6o9yzpf322f52uh5bgz0c99aft69n3vxdo3v94x2hgoavws97xgck5i0gqmmhzn3mvg0ch236i5a7d9146llig.exfil-c2.example,107,TXT,NOERROR
2026-07-20T15:00:22,dns_query,192.168.1.105,u6y0przvs2ii06t9u9nmnswil68uhw9408s1a7gbyjddmrksqjdsn8cw2g9o9yp6sdyy0u9daqm2ox8mms2lell6hyc1r9qikqa.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:00:23,dns_query,192.168.1.105,cjudt59weu7ol7e6k088zfwonvvxsn749ahw2ppcuyhyq8sb7x6625csmu6fgk88aenn1gn81ejb3vcfedlq.exfil-c2.example,101,TXT,NOERROR
2026-07-20T15:00:24,dns_query,192.168.1.105,oq0y2z1ubyh8aecew6gstfs2yzb4k8oiz8sjtxa99jhcaz89ftnwn06jkloqmhld939eseqgm5vwipgsemu52vtjxu1kaupo1r.exfil-c2.example,115,TXT,NOERROR
2026-07-20T15:00:26,dns_query,192.168.1.105,v432wt59glfri8mqeeb6bznc9q884jxzosi366fzx6apk6i2klj4wco5oeqxocn7xy43ccug7rq8lyyxe7qy.exfil-c2.example,101,TXT,NOERROR
2026-07-20T15:00:27,dns_query,192.168.1.105,7zww54a6i2koe6rnjlkxho0vh444nk0bpciki6cjdkql7zbsfn244ko0jl6qkv3eoyyigbm760jgl4c86hf4i8a.exfil-c2.example,104,TXT,NOERROR
2026-07-20T15:00:29,dns_query,192.168.1.105,170xc71o4ywg1iq4ofs80qmaa7h7aynu0xgj1qq81xrzn0994lx994qtwziho2kgn6zv9dkyafj41feqoxfcyz7sdl52am7smc67.exfil-c2.example,117,TXT,NOERROR
2026-07-20T15:00:30,dns_query,192.168.1.105,kcxpakfrzwzzm7aef9s9wwrom3zaql06g9e6svh6q8q2y4pv33b4hqeyoou0w78aqpsfzve9l4uwnrlm5mppqnompwjghf5a8c4.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:00:31,dns_query,192.168.1.105,5r5l6rzoid7148c6wzl3h73uaanyguxql9qpr4vxl51n0xxzr2liogrp91ymjj4al05i78u5tq9dzgkdnq4g2vqxx9.exfil-c2.example,107,TXT,NOERROR
2026-07-20T15:00:33,dns_query,192.168.1.105,wb0hwm8lswu652fys3jkv0zefkvouusrzr2x720klbipqfnkzgge49dbz7fgqjfytops2ii7kbcwu438r92i8l31.exfil-c2.example,105,TXT,NOERROR
2026-07-20T15:00:34,dns_query,192.168.1.105,8tw48of2tx0qjtaa7iws48a54ta1soa9xm091zpkyyoqf1p7rs8r0melish32r5mubjd8blgsri2aofja5nv0t5x3cvfjdrze84l.exfil-c2.example,117,TXT,NOERROR
2026-07-20T15:00:35,dns_query,192.168.1.105,yahpy2pcm3g7n4ytukc97hq4tmxdnhp1uakrhzpac4jxfpk5fvddwj8gi5ou9w2mbywiqc529s85ml8wu3r9ke7j.exfil-c2.example,105,TXT,NOERROR
2026-07-20T15:00:36,dns_query,192.168.1.105,8x3a6ylbxpue8ym759jsu0uhg7ecilcmg5mgcy57qdxoean5f3dx90xdr7ceten7ggo8ymm7pl990gw31gkl9z6v.exfil-c2.example,105,TXT,NOERROR
2026-07-20T15:00:38,dns_query,192.168.1.105,2wu9ux01up8ny9qx22zacsb7itatonubr969jgc3wjiqxpoqtfzneu4l5gtcyfdvw10hoaydt7cu8ju6ojdz26fo1szjivf4d.exfil-c2.example,114,TXT,NOERROR
2026-07-20T15:00:39,dns_query,192.168.1.105,fz61ii49m5zm97pper1ufh01xwmuwbtkw2j2comxjfhdpjsavht24bvn8nn87q94jby7cqkdsmrd3aeyrxgbsyoy.exfil-c2.example,105,TXT,NOERROR
2026-07-20T15:00:40,dns_query,192.168.1.105,u58flm639bcp7tv5zkbwwwtp6rdqyb9rojvzify7o0pj1tv28ini8mit7i1jkue98hlujbu00t2rjmgilbr.exfil-c2.example,100,TXT,NOERROR
2026-07-20T15:00:41,dns_query,192.168.1.105,ooobwf4i64xly54ikmoc0ar0omnel25u3p1zcyuz87c7g23cp78zc9y7dms2zts3k1sd7j32f6hl8iz0u2bl3m3fqukhfh2xf7y.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:00:43,dns_query,192.168.1.105,ky9yckvjkjld0tt2slhimaqa3558a5pn4302fap9r9ndljdwcjctvfdg0lks9l3xcftuxye19es4ihrv707nndg7f4s1uq7w.exfil-c2.example,113,TXT,NOERROR
2026-07-20T15:00:44,dns_query,192.168.1.105,5755losmahb3hn00cvw9namsqett69uahvvzblmvv44ci4j38v30d7tu98bnvwejrbvy8kylhtucr0f5px2tn7tlhxcmf26b46j.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:00:45,dns_query,192.168.1.105,7tujg7inc3y7hatcfv3cg7tbtnummsr8u2hrjkrha96gn8w9urjspketv82dib4dgydf1zl2wtvm8f3if3g3t34oojqxzlv.exfil-c2.example,112,TXT,NOERROR
2026-07-20T15:00:47,dns_query,192.168.1.105,35be4hw43kswi6gzgu9et83z0pp9k4yevn11v8ple5h3u9g2ltzegyu5dfniajj28sy2mnutt1wfa6zisdx9da9whs.exfil-c2.example,107,TXT,NOERROR
2026-07-20T15:00:48,dns_query,192.168.1.105,1zuyzy18nl4im9yx0jsiiaebj51ifi031l36192ywol1a5p6r08xcc4xh4fj7r37f7fp4e8tdv8a4364v0wsskc.exfil-c2.example,104,TXT,NOERROR
2026-07-20T15:00:49,dns_query,192.168.1.105,tqd4kdsbs5fi6erqirrqahlj2xlqp5l7cvfjj50yp2knwdqhdk3z4t48oyy4qj71as2yu7cg8w1rvrrgqz3pm7vlu9aaea0g7g2.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:00:51,dns_query,192.168.1.105,qmcbfdnhhfiylhlqs3e3r1uqkerdyyvdqql2e5mzl5gj81ng2qgceeq2b5jacyrjvza6541ze8oay4h8wvtzdfx8v.exfil-c2.example,106,TXT,NOERROR
2026-07-20T15:00:52,dns_query,192.168.1.105,sml9cymtygw5f2micmbp5ye8t582bcvdvczhn738joecj5b4cpialdtg3kegh5oem1vzuh8iunclvehrj0kx9k2pcigykb.exfil-c2.example,111,TXT,NOERROR
2026-07-20T15:00:53,dns_query,192.168.1.105,aalfs04injr720plcl5ftw0a9pmh7gx86o3nrdmhj45lkcdxsn1qv3cgd8lkb56hep2u0muohuogp0myoe.exfil-c2.example,99,TXT,NOERROR
2026-07-20T15:00:54,dns_query,192.168.1.105,d1jn3lyxi3mwrmvicdrih330kvoskk9of075n43ra1ppu1oja0cc46c17z4g25pf9a0niwspfb4tk3b33izlx3aeyv7cs1r.exfil-c2.example,112,TXT,NOERROR
2026-07-20T15:00:56,dns_query,192.168.1.105,8nfvd6xdhyx3cxxl9e9nivp8h4nouwr61rdexw2567h488s2xem3ffzlsegkrhj5jn7bs08i4w02bsmebo7v0vu57923titkqo4.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:00:57,dns_query,192.168.1.105,djws3kk8slljkphcui2qxln9cuwjx28k8thbz5j3uja86vs4sj2vh4ci9htbzo2wfudm7ormbf82f6zm5u6dxzj1x.exfil-c2.example,106,TXT,NOERROR
2026-07-20T15:00:58,dns_query,192.168.1.105,swwt29fn202sk10ifjnt47veyfa0r0l93imlys95ctt593obajqt4hs0l5pbhr5ex41q4hx6bqkdju3i.exfil-c2.example,97,TXT,NOERROR
2026-07-20T15:00:59,dns_query,192.168.1.105,rx0wdss7e6mlgk8uutrxg8wjai7sx50vkgnj6om9789h03ehib4wtxi27vltbhoijotinif1heb41cmgc.exfil-c2.example,98,TXT,NOERROR
2026-07-20T15:01:00,dns_query,10.0.0.28,www.microsoft.com,17,CNAME,NOERROR
2026-07-20T15:01:01,dns_query,192.168.1.105,d4hqcetaghnmlwbfjrwwk6p6ega7nmsk8agn64xl2glwy1n6o0huh3h7i5xs9cfu5hys3t2o90s1me4xla5gz27fhjzzgkex.exfil-c2.example,113,TXT,NOERROR
2026-07-20T15:01:02,dns_query,192.168.1.105,mzho15rrzw4z56rj3ghq55oibgde5blyujtge753ms556q8v88bc1hy2uy23ccl9tk51ity5h598449k6dzq5ywsud.exfil-c2.example,107,TXT,NOERROR
2026-07-20T15:01:03,dns_query,192.168.1.105,ixwbvyg1ww0wdppptfethvkb8uc3160rb4buyyug5gnv56vktx1m5e8nsqdtzofgvre741nwet6t18um0.exfil-c2.example,98,TXT,NOERROR
2026-07-20T15:01:04,dns_query,192.168.1.105,639lb7l5n3r81d7mx3jpjt10uen0rskqpzphjmbpt35911cmkribqr9lc5bdfute0xfziph6h77q5fphuvyp1njglnr20qd58xh.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:01:06,dns_query,192.168.1.105,4prjx4xtbcdpq9ytxh8p2yazqtfptnk2u0crf540v1gkq6ew09u3bdl2iazmtufhkp7i0u24iqlusmf0xlzyobb9of3mq.exfil-c2.example,110,TXT,NOERROR
2026-07-20T15:01:07,dns_query,192.168.1.105,dz1qjfxkha7135honmrs5yi1nnsm0l0jbsqp2px3fa4iuzny1qeg9ddvp4wcaq6ytzxi9clqk65v3ifu71jqh.exfil-c2.example,102,TXT,NOERROR
2026-07-20T15:01:08,dns_query,192.168.1.105,5rx1sqq7u1ku5j92dmjdolc4qk31h5c2w9535hjhwfnslk6rna7l0ep5gvbshzxgujbf343ravc2uindsude.exfil-c2.example,101,TXT,NOERROR
2026-07-20T15:01:09,dns_query,192.168.1.105,yfzqlpzfbnkyzsjht51tiwgx6m52y4r1f1xl11fc6v3oj577fs31f4tjitp71sd9ec6g610g3qwqf6bh3llzcf0tu32qvlnlfqg.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:01:11,dns_query,192.168.1.105,azhak43z5txztfiiamhbmbn4jp18mft3j41bhkj254b2pmszdvag1059sc5z565od7b1u9er04h5w21b.exfil-c2.example,97,TXT,NOERROR
2026-07-20T15:01:12,dns_query,192.168.1.105,4w2o6ov3isy0x4knsf4ilmk5g05tpn9dbwqwkl6cev1hoh9o5qvwc9rj6gd23hgg9c6gkhnxks265gjxvihm20.exfil-c2.example,103,TXT,NOERROR
2026-07-20T15:01:13,dns_query,192.168.1.105,p4vs6kfrx0xpj70oi10037xb2ja7efvuzk1dzcjd7s0z9tuwar7jz2n82wzmtfc8vyi78snf69t7vkbb.exfil-c2.example,97,TXT,NOERROR
2026-07-20T15:01:14,dns_query,192.168.1.105,qpt16hdxq6whdh2ta3vp8owtsiy7pgu7mx3gj10ffd1i4n2ex7z97zq51250kj6i53i67hn34ck9xh0hhxsc7jhxtxts5bjj0.exfil-c2.example,114,TXT,NOERROR
2026-07-20T15:01:15,dns_query,192.168.1.105,snl5ah9wec04t2vy4ii6322juf0yozv8c2rfkbt9h9fm8d7m46bh8lbrnp2f8uzc5bv1l0b7uyqfhg8ksjlqfjt0k.exfil-c2.example,106,TXT,NOERROR
2026-07-20T15:01:16,dns_query,192.168.1.105,lbdtyguj0uqyhdmpp566yhrdu390e4b0obr9gp9it02f6njx8kp8192ca3skad4rqywn6sck8etfzhi9r1n6uvq2rp.exfil-c2.example,107,TXT,NOERROR
2026-07-20T15:01:18,dns_query,192.168.1.105,vn3vbia4aal095z8fe8b2hwywylah3xm2aobrwmftoo5xcr5namzhr65k9mleieiqo7rmb8q93a1du10rh735x7cod.exfil-c2.example,107,TXT,NOERROR
2026-07-20T15:01:19,dns_query,192.168.1.105,82uazmvfbo1epmkvtegb41bvqpg4pvdv7pe2g2hfdcyueid2dt1egd9dsyzg0oa3y31gvb37vmggaemi6qw042lpicdit.exfil-c2.example,110,TXT,NOERROR
2026-07-20T15:01:20,dns_query,192.168.1.105,wt8jj4tvsxa7jdp69d1wmmmevm43vvt0vkg3c5oaoo3np4vynzlaxaewb9hjs2mxcbmmsloqlv9plmblqgbiyhvnt3pxxk71.exfil-c2.example,113,TXT,NOERROR
2026-07-20T15:01:22,dns_query,192.168.1.105,hjimm8yxu1pcm8sjupdri65nf4ek6y6x573lux7454rzcnom2pznt1ykxq9fifs27woc36v12310x5uryb.exfil-c2.example,99,TXT,NOERROR
2026-07-20T15:01:23,dns_query,192.168.1.105,qewfs668froghexc8mvmvqtrmi8qatswzza46jzoon4o7933vfum10n229bxiita5wvo01z8tubcijvzynze8ym.exfil-c2.example,104,TXT,NOERROR
2026-07-20T15:01:24,dns_query,192.168.1.105,2tfkg9lc5blmeysnos7e3dx7aku0zkhi804eynint14ktm63rmaj2ezp7v533cfs3wtzl0pl13ylgzcpkr8sen509h.exfil-c2.example,107,TXT,NOERROR
2026-07-20T15:01:26,dns_query,192.168.1.105,g6u02kqn6c3be3yvzmzcaqhiu353ef9p2i4rkkbglsh8zkearj2wlnc8n2d7gyt2dadympxpmfb0bavmeo.exfil-c2.example,99,TXT,NOERROR
2026-07-20T15:01:27,dns_query,192.168.1.105,kkc06guu9mn8z1hongwulazuayn3oerxcen0t5g8kqguyivlu4evb2y6o6aobhtp1pfdix5smjyncp2viru.exfil-c2.example,100,TXT,NOERROR
2026-07-20T15:01:28,dns_query,192.168.1.105,70sbovvpn8dpoy7ul2ae5emdjnifl9np6f13tkmp1lpts2mr4fxzyk42161j4by1ft8j9lqy3t3sy94ev.exfil-c2.example,98,TXT,NOERROR
2026-07-20T15:01:29,dns_query,192.168.1.105,mjmaa6x5z0zxy5te0chykm1qw65xdy1pp4cxbjq3jqpkahfyzf7m1k1qt68yt0fgwjrnztak5age070s1klxlim5l6h2nlm.exfil-c2.example,112,TXT,NOERROR
2026-07-20T15:01:30,dns_query,192.168.1.105,mq02gkfsfyhrevbp45gadracgn7ay7r54v1vxvupxzydwvga3zibh7rpx2460maubxcu2o5zfw14gysmj76ci.exfil-c2.example,102,TXT,NOERROR
2026-07-20T15:01:32,dns_query,192.168.1.105,t93k2h48ppnkfg1bkuyroq4hi85fvoevyy91ooqhsfhfvmhxiuyatd8my1uxi7ogza83ujso53jsjcut6h.exfil-c2.example,99,TXT,NOERROR
2026-07-20T15:01:33,dns_query,192.168.1.105,4n5sydvjnodl5ztkb9zv14wzze7ssm9zgiudt3ki24sjnnmaxgjy1kdgw4ldh6v1jzpchpz5tlyf3yr2xahhfh56ob4rgly41t.exfil-c2.example,115,TXT,NOERROR
2026-07-20T15:01:34,dns_query,192.168.1.105,ue8lzbz9875e78hnhlla92uhcinkf9qcfh6tx8k1aptc7s82i5u7w86ngcpcmjtni9nwri1e9qqykz3fq1j.exfil-c2.example,100,TXT,NOERROR
2026-07-20T15:01:35,dns_query,192.168.1.105,rmx6k0ju1ybperh8h90evfxvrjoragyoyghl7t5g7ws9rgdkuylw89z4iqa6jijyrdxp03l2w36sr17otf.exfil-c2.example,99,TXT,NOERROR
2026-07-20T15:01:37,dns_query,192.168.1.105,uffepfkdfs95a16i4568hzama18wp7c2k7olexi6wd15ykxhvp8hst4sqnaznt6c35dwa3vtwgawlzwag15mf76j0h5aj.exfil-c2.example,110,TXT,NOERROR
2026-07-20T15:01:38,dns_query,192.168.1.105,o4zxtx1l8rg22kiw1awmhmsciz0vckm4rh0595iuz6yihgbijw6apdv1a14ss5f1pj6lprhqp1m4g6lmjohizcrm.exfil-c2.example,105,TXT,NOERROR
2026-07-20T15:01:40,dns_query,192.168.1.105,bmfdy07toov14d61dthrxrw0pudlcaduns4rg1lq5xvthga9ivxx7xprnyfgihcmm2ge8vt4m8jcim09q9wx2h1e4076b.exfil-c2.example,110,TXT,NOERROR
2026-07-20T15:01:41,dns_query,192.168.1.105,iscdmz586ek26y9yzrnlakna6367qtosr9hkoc8pscjrirdpn8hawxuf9qi0sudaworlqb8gyq9n2ournzj2o1xj.exfil-c2.example,105,TXT,NOERROR
2026-07-20T15:01:42,dns_query,192.168.1.105,5l3llm5lsbtklzmeje1p3zg7iagyybhacipfrjaag8vfmi42ktv4jpd8r8hbcg8sg60jaobo1yjwsoyh5k.exfil-c2.example,99,TXT,NOERROR
2026-07-20T15:01:44,dns_query,192.168.1.105,gswevhxfcjl17vl1jtswgr5xqeajjujy24eh1rjfuilywu5140vipy09588588oyf07ofpxanbx94ihdwxis3j9.exfil-c2.example,104,TXT,NOERROR
2026-07-20T15:01:45,dns_query,192.168.1.105,pnodihjyb1xdge4kbjxjfpea0jl4i7t40v2ashjdcl6kaz139q6to1krf7yinzdozl9e34uzykdx1mrggexvbpsk8gena.exfil-c2.example,110,TXT,NOERROR
2026-07-20T15:01:47,dns_query,192.168.1.105,m9mcprfc4cduftawsz6muzwigv06g6jby4cskj3ffonjk677v2ivsx1cypnej5gajt9f5g3ukskerxwfel3q4q2ih.exfil-c2.example,106,TXT,NOERROR
2026-07-20T15:01:48,dns_query,192.168.1.105,cxsz0i2x6uxf062qcdp9ajgsykzeoy3fw3383gflgz1mzveuv5n4hr3c8j4jnucydx14ndnb1rqlfjerzft207nqldf1vtk.exfil-c2.example,112,TXT,NOERROR
2026-07-20T15:01:49,dns_query,192.168.1.105,448k1wya9mejuuaj3j5uh0q7a2i2gcnm08kynwnmaxxbtt6h5300ww817vhl31xl9k81ys1sgfgfb0g58g26cs0no39yh.exfil-c2.example,110,TXT,NOERROR
2026-07-20T15:01:50,dns_query,192.168.1.105,hw30zaxo6srqt0pa0cabjx7uvk1p9zmzd1iylzu7k1ogi6hzq9kunffb1ajb8fybi3wlpotm8pyqdrfjbgh3hgjsqlfe5xn.exfil-c2.example,112,TXT,NOERROR
2026-07-20T15:01:51,dns_query,192.168.1.105,b0e5en0yu2kltalchvw48ak7qhmb8b76jnxhnbuiofirr4mfw9s3516zmqlmrzgtkn5121rugy1mwxe2kc6q0s7wzbhlu1l.exfil-c2.example,112,TXT,NOERROR
2026-07-20T15:01:53,dns_query,192.168.1.105,nxxjuhauavn3uo9eysn7ng9re01uummd55cr0hh2kuypbsba3sizc87cvbe4g0truwzf9u5dzt35hxgbod.exfil-c2.example,99,TXT,NOERROR
2026-07-20T15:01:54,dns_query,192.168.1.105,gu1okfmx8adqchdteqvyrki3hiuj02h77p45ru4ofqsfw9pnee5dnan3ym5gvn76ut3j6gioxy26mzmer1kt.exfil-c2.example,101,TXT,NOERROR
2026-07-20T15:01:56,dns_query,192.168.1.105,gj3ghpb3lrb472wqh9fw1njz616vd2rxgdy1msmzlr7571gdphohdcrpe8grozzzgor5nknwssagl64tpkueklv3ja41vblqek.exfil-c2.example,115,TXT,NOERROR
2026-07-20T15:01:57,dns_query,192.168.1.105,w4a5p4hcbso76kjggtv25w8q5qx3awtv74hr7bj0ojw5bp1xnfmygr827lqwvz0rtmc7vh13wsha5j3j.exfil-c2.example,97,TXT,NOERROR
2026-07-20T15:01:58,dns_query,192.168.1.105,9kt5sesa3cnshd5ta1wadqiws69jfrjm1fsoc4wpy1zgqttl1uimqi09mttft38ly1gi72u6w3w13003b9b0fitp6.exfil-c2.example,106,TXT,NOERROR
2026-07-20T15:01:59,dns_query,192.168.1.105,8sdziza373dfdrgvgs4vdh6dn7j95iojtta5mheajh7gpng4b62zdhtz4lp8q2h1jbljpk68m44ssg5xrzyg301jbs3hyatc2cw.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:02:01,dns_query,192.168.1.105,3rakw66nw7y6eljwv3irtze4y4l67qiuwzecbkogg54uopgly0edqhce2xblug2yi9mmq52somk17mfbgnciax08evl75m.exfil-c2.example,111,TXT,NOERROR
2026-07-20T15:02:02,dns_query,192.168.1.105,46ww9ie21yefi7tgh5od8vbosqywekse8p76tzd8h4qbcv0qmvdin9vdp5ecwe0f94ircgc56ow14tobdbm8yb94dyyi119ih2.exfil-c2.example,115,TXT,NOERROR
2026-07-20T15:02:03,dns_query,192.168.1.105,xwmv1dpofao08capdedi2lscuwpsiz4heeq8n5wo2tx9sp7ru86gdw05rfni7ot9nhxjcp23hb5crrytfdry5byy2conyl18dtc.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:02:05,dns_query,192.168.1.105,bvqnbv11dg9ys8317qky3piarrfp8svzcrxrqahtuql23b2a3cw49n0dfr9ue2lqrq5ioljdohcl62uc9odqqbw8cpw.exfil-c2.example,108,TXT,NOERROR
2026-07-20T15:02:06,dns_query,192.168.1.105,2h6epnux0e1sjbuxv0x4sbkxcsjbgnu66wnycjyfeo6908h7d4772urmspvpxo3uhp20xfw96ex4o20oi8p0iqsvuhf006j5.exfil-c2.example,113,TXT,NOERROR
2026-07-20T15:02:07,dns_query,192.168.1.105,l3akh0q94gic1bkei67y1wiz9pshvvgcew2021s4il6fjax3yu2l6rgot5vd7761suyuljcn17rugwskhsr52o.exfil-c2.example,103,TXT,NOERROR
2026-07-20T15:02:08,dns_query,192.168.1.105,qgorjgn96kbc88ma5bxns127i3shh215qfirhwfoeuk6vr36euc1g7um9capiyomq4j5l5simf7na1e59nlc0qypw.exfil-c2.example,106,TXT,NOERROR
2026-07-20T15:02:10,dns_query,192.168.1.105,tos55zw84sgohs02up1hl3uhwzi450pbsr6n0d9uqu0z21zqdr5ovct20ok8nhvi8bbyfvw9ed7nx8mk8zosk.exfil-c2.example,102,TXT,NOERROR
2026-07-20T15:02:11,dns_query,192.168.1.105,0n9pacb7g6z5ckstbopcrhyzirfee60ba8jgzmtu16btr3mgq4ys1fo09r4s86pyb5zx8g2obzo2x4gtvjfg9kn5pf.exfil-c2.example,107,TXT,NOERROR
2026-07-20T15:02:12,dns_query,192.168.1.105,47od5q0tvjcu0arn9585upu3469fg1eyiak7hkm2hc15k75i90zash1sr7uxkjs7nx7q43nvik74au0lj4eatmmg83vgd3kew9o.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:02:13,dns_query,192.168.1.105,mrs1txzq98mejgnrlqgi7yvr4nkaonfjjk4auedi6214ut6hp9zyy4wt7u7fnkrj1925qh91wlbx3w1n.exfil-c2.example,97,TXT,NOERROR
2026-07-20T15:02:15,dns_query,192.168.1.105,yxlam2x7matvgxq6arcr4zcqrdb435l48gcxbjlif0hd2dug8rmbvukx7az0dem6jrfl2crm60latr9whv3f3f.exfil-c2.example,103,TXT,NOERROR
2026-07-20T15:02:16,dns_query,192.168.1.105,lflubkanx3fptmitdyslriu0omrmlsq2qf5wxw72kcyj8n1wsnv69rf6nqn3qch7l4i3uxycugwak04vvg.exfil-c2.example,99,TXT,NOERROR
2026-07-20T15:02:17,dns_query,192.168.1.105,tk38lb231z4pqxv4ztco6g01rzbk6kt7miivdftjw3zk3ajmlttflpn1fpj9xa4kwg49zn4y3pgyiuizus1z8ew5bol.exfil-c2.example,108,TXT,NOERROR
2026-07-20T15:02:18,dns_query,192.168.1.105,xv6azeoi5mcnt1fvyl1jsty4cq0lkz7g3fwgzakui6y3a5z1dt1qh26x4v8xhl18yfjavqm631d3sch53xdxq1vsb8r.exfil-c2.example,108,TXT,NOERROR
2026-07-20T15:02:19,dns_query,192.168.1.105,0b2utchwc8zplf8gij51rw3p73ceuxcjgy6fvt1zblqf1hmqt68pdx4n1rlr6czlsra0nb0irr3ugoobuoes30v8y49.exfil-c2.example,108,TXT,NOERROR
2026-07-20T15:02:20,dns_query,192.168.1.105,uw2j35n8kyqzcf59wfn7xtsu23bjkw10bs95py8iyhgznnhslkz90wn0ruxgu688zoz53s2klzsa8v3lgy000mboi6.exfil-c2.example,107,TXT,NOERROR
2026-07-20T15:02:22,dns_query,192.168.1.105,0bupk4fxby96mk3xpl4muisebn33p2pl36hvkp3eac074ye0q8h8b24dszcxz621hgjqhkx0vjp4nqgve35pqvs2v2qrcij7sbo.exfil-c2.example,116,TXT,NOERROR
2026-07-20T15:02:23,dns_query,192.168.1.105,xstkt42sjijsyqobntjaqx67z4kwj6u7xy5k74l4yaevotnojrhmw53a7omxczgv6er988fd27ppqlpo3lcr9rfmei7tdnop43.exfil-c2.example,115,TXT,NOERROR
2026-07-20T15:02:24,dns_query,192.168.1.105,uem4h2f4mg8n5ta1h2m3aq0r5lv646stq8pvr96t2hl5au645kle1tg2v8lmgont6tu74gtnjukmzkkku.exfil-c2.example,98,TXT,NOERROR
2026-07-20T15:02:26,dns_query,192.168.1.105,0roq4txjtvwu2t1z0azd0wi3rbmnqsxbu1yu99mn62rgepku44cy5prydgdvr8x2sh4ieu0jjtm9f2pu8q97sbieux2nlu3.exfil-c2.example,112,TXT,NOERROR
2026-07-20T15:02:27,dns_query,192.168.1.105,vmqqbih01z5d7d6xb1c6u85sveef9h8k6f3me1r32jvelv371bzsaybaou1jqou83mwjmjntlgb8ci8weuuonmtk1ro.exfil-c2.example,108,TXT,NOERROR
